seed,entropy,budget_mode,forced_mode,H,A,S,num_sequences,feasible_count,feasible_fraction,oracle_feasible,oracle_catastrophic,oracle_degraded,best_feasible_mean,best_violation,regime,budgets_json
71,medium,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.1666666666666665,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
72,medium,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.2499999999999998,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
73,medium,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.4166666666666663,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
74,medium,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.4999999999999996,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
75,medium,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.2499999999999998,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
76,medium,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.4999999999999996,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
77,medium,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.1666666666666665,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
78,medium,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.2499999999999998,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
79,medium,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.4999999999999996,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
0,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
1,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
2,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.541666666666666,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
3,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
4,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.541666666666666,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
5,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.3749999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
6,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.208333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
7,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
8,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.333333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
9,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.3749999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
10,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.541666666666666,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
11,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.333333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
12,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
13,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
14,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4166666666666663,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
15,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4166666666666663,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
16,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.3749999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
17,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
18,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.541666666666666,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
19,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4166666666666663,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
20,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
21,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
22,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
23,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.541666666666666,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
24,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
25,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.3749999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
26,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.3749999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
27,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.333333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
28,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
29,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.541666666666666,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
30,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4166666666666663,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
31,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.3749999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
32,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.2916666666666665,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
33,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.541666666666666,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
34,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.541666666666666,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
35,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.333333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
36,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.2916666666666665,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
37,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
38,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4166666666666663,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
39,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
40,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.333333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
41,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.3749999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
42,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.333333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
43,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4166666666666663,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
44,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
45,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
46,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.333333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
47,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4166666666666663,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
48,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
49,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
50,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
51,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4166666666666663,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
52,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.1666666666666665,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
53,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.333333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
54,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
55,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.5833333333333328,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
56,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.541666666666666,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
57,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
58,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
59,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.2916666666666665,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
60,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
61,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
62,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
63,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
64,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.0833333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
65,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.333333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
66,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.2916666666666665,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
67,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
68,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
69,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
70,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
71,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
72,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
73,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4166666666666663,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
74,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
75,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.333333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
76,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
77,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4166666666666663,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
78,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.458333333333333,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
79,medium,tight,forced,5,4,24,1024,0,0.0,False,0.16666666666666666,0.0,,1.4999999999999996,structural,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
0,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.7033333333333329,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
1,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.5366666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
2,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.5366666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
3,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
4,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.24499999999999986,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
5,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.49499999999999983,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
6,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4949999999999999,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
7,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.3283333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
8,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.45333333333333325,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
9,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.5366666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
10,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.703333333333333,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
11,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.49499999999999983,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
12,medium,medium,none,5,4,24,1024,1,0.0009765625,True,0.0,0.0,219.58333333333323,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
13,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.703333333333333,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
14,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
15,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
16,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.2366666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
17,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.32833333333333314,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
18,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
19,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.6616666666666662,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
20,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4949999999999999,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
21,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.36999999999999983,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
22,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4116666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
23,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.37,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
24,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4116666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
25,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4533333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
26,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4949999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
27,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.28666666666666674,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
28,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
29,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.45333333333333314,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
30,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.6616666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
31,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.45333333333333303,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
32,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.7449999999999997,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
33,medium,medium,none,5,4,24,1024,1,0.0009765625,True,0.0,0.0,221.24999999999994,0.0,hard,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
34,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.41166666666666635,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
35,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.32833333333333314,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
36,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4533333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
37,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4116666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
38,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.45333333333333325,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
39,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.09166666666666662,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
40,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.36999999999999994,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
41,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.37,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
42,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.49499999999999983,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
43,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4949999999999999,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
44,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.49499999999999983,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
45,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
46,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.2366666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
47,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
48,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.5366666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
